81.05,-0.012519
81.25,0.011834
81.45,0.030013
81.65,0.031556
81.85,0.009947
82.05,-0.014406
82.25,-0.033443
82.45,-0.031899
82.65,-0.01492
82.85,0.0090895
83.05,0.028812
83.25,0.032071
83.45,0.018007
83.65,-0.012176
83.85,-0.032242
84.05,-0.036358
84.25,-0.019037
84.45,0.00686
84.65,0.02744
84.85,0.032413
85.05,0.020066
85.25,-0.003773
85.45,-0.030699
85.65,-0.036701
85.85,-0.024696
86.05,0.0018865
86.25,0.025896
86.45,0.032757
86.65,0.021781
86.85,-0.0012005
87.05,-0.022981
87.25,-0.033271
87.45,-0.026411
87.65,-0.0039445
87.85,0.024353
88.05,0.032928
88.25,0.023152
88.45,0.001029
88.65,-0.021266
88.85,-0.030527
89.05,-0.027955
89.25,-0.006174
89.45,0.016464
89.65,0.032757
89.85,0.024696
90.05,0.00343
90.25,-0.019208
90.45,-0.030356
90.65,-0.029498
90.85,-0.0084035
91.05,0.014749
91.25,0.029841
91.45,0.026068
91.65,0.005831
91.85,-0.017322
92.05,-0.02967
92.25,-0.024696
92.45,-0.010804
92.65,0.012863
92.85,0.025896
93.05,0.02744
93.25,0.008232
93.45,-0.015092
93.65,-0.028812
93.85,-0.025896
94.05,-0.013034
94.25,0.010976
94.45,0.025382
94.65,0.022467
94.85,0.010462
95.05,-0.012863
95.25,-0.027783
95.45,-0.026582
95.65,-0.011662
95.85,0.008918
96.05,0.024696
96.25,0.023495
96.45,0.012519
96.65,-0.010804
96.85,-0.027097
97.05,-0.027269
97.25,-0.011319
97.45,0.0066885
97.65,0.023667
97.85,0.024353
98.05,0.0084035
98.25,-0.0090895
98.45,-0.025896
98.65,-0.027783
98.85,-0.013206
99.05,0.007546
99.25,0.022638
99.45,0.024868
99.65,0.010462
99.85,-0.0070315
100.05,-0.024868
100.25,-0.028297
100.45,-0.01492
100.65,0.008232
100.85,0.021266
101.05,0.025382
101.25,0.012519
101.45,-0.010976
101.65,-0.02401
101.85,-0.028812
102.05,-0.016636
102.25,0.0060025
102.45,0.023152
102.65,0.025725
102.85,0.014235
103.05,-0.008575
103.25,-0.022809
103.45,-0.029155
103.65,-0.01835
103.85,0.0036015
104.05,0.024525
104.25,0.025725
104.45,0.015949
104.65,-0.0063455
104.85,-0.02401
105.05,-0.029498
105.25,-0.019894
105.45,0.001715
105.65,0.022809
105.85,0.029155
106.05,0.017493
106.25,-0.004116
106.45,-0.025725
106.65,-0.02967
106.85,-0.021609
107.05,-0.0005145
107.25,0.021094
107.45,0.032071
107.65,0.018693
107.85,-0.0018865
108.05,-0.02401
108.25,-0.032071
108.45,-0.023495
108.65,-0.002744
108.85,0.019208
109.05,0.031556
109.25,0.026068
109.45,0.0001715
109.65,-0.022295
109.85,-0.035329
110.05,-0.024868
110.25,-0.0053165
110.45,0.017322
110.65,0.031041
110.85,0.027269
111.05,0.0084035
111.25,-0.020408
111.45,-0.034814
111.65,-0.031899
111.85,-0.0077175
112.05,0.015263
112.25,0.030356
112.45,0.028297
112.65,0.010633
112.85,-0.012348
113.05,-0.030527
113.25,-0.032585
113.45,-0.015949
113.65,0.013206
113.85,0.029498
114.05,0.029155
114.25,0.012691
114.45,-0.010119
114.65,-0.027097
114.85,-0.033614
115.05,-0.017836
115.25,0.0049735
115.45,0.028469
115.65,0.029841
115.85,0.014578
116.05,-0.0080605
116.25,-0.025896
116.45,-0.030527
116.65,-0.019894
116.85,0.0029155
117.05,0.024525
117.25,0.030356
117.45,0.016636
117.65,-0.0056595
117.85,-0.024525
118.05,-0.02864
118.25,-0.021781
118.45,0.000686
118.65,0.020066
118.85,0.03087
119.05,0.018865
119.25,-0.0032585
119.45,-0.022981
119.65,-0.028812
119.85,-0.020237
120.05,-0.0015435
120.25,0.018865
120.45,0.024868
120.65,0.02058
120.85,-0.001029
121.05,-0.021438
121.25,-0.02864
121.45,-0.019208
121.65,-0.003773
121.85,0.017322
122.05,0.025039
122.25,0.019551
122.45,0.0008575
122.65,-0.019894
122.85,-0.028469
123.05,-0.020751
123.25,-0.0056595
123.45,0.015607
123.65,0.025039
123.85,0.017493
124.05,0.0029155
124.25,-0.018179
124.45,-0.028297
124.65,-0.021781
124.85,-0.0018865
125.05,0.013891
125.25,0.024696
125.45,0.018865
125.65,0.004802
125.85,-0.016464
126.05,-0.027783
126.25,-0.022809
126.45,-0.0039445
126.65,0.012005
126.85,0.024353
127.05,0.020066
127.25,0.001029
127.45,-0.014749
127.65,-0.027269
127.85,-0.023838
128.05,-0.0060025
128.25,0.015949
128.45,0.023667
128.65,0.021094
128.85,0.0032585
129.05,-0.013034
129.25,-0.026926
129.45,-0.024868
129.65,-0.007889
129.85,0.014063
130.05,0.022809
130.25,0.021952
130.45,0.005145
130.65,-0.01715
130.85,-0.026754
131.05,-0.025896
131.25,-0.009947
131.45,0.012005
131.65,0.025725
131.85,0.022638
132.05,0.007203
132.25,-0.015092
132.45,-0.025896
132.65,-0.026926
132.85,-0.011662
133.05,0.009947
133.25,0.02744
133.45,0.023152
133.65,0.0090895
133.85,-0.013034
134.05,-0.027783
134.25,-0.027612
134.45,-0.013891
134.65,0.0080605
134.85,0.026239
135.05,0.027269
135.25,0.010804
135.45,-0.010804
135.65,-0.02967
135.85,-0.027955
136.05,-0.015949
136.25,0.0060025
136.45,0.025039
136.65,0.030356
136.85,0.016464
137.05,-0.0087465
137.25,-0.028469
137.45,-0.031041
137.65,-0.017664
137.85,0.0036015
138.05,0.023667
138.25,0.030356
138.45,0.020751
138.65,-0.0032585
138.85,-0.027097
139.05,-0.034472
139.25,-0.021952
139.45,0.0018865
139.65,0.022124
139.85,0.030356
140.05,0.022295
140.25,0.0015435
140.45,-0.021781
140.65,-0.034472
140.85,-0.026926
141.05,-0.003773
141.25,0.020408
141.45,0.030184
141.65,0.023667
141.85,0.003773
142.05,-0.017322
142.25,-0.030699
142.45,-0.028297
142.65,-0.008575
142.85,0.015778
143.05,0.030013
143.25,0.024868
143.45,0.005831
143.65,-0.015607
143.85,-0.027783
144.05,-0.029498
144.25,-0.010633
144.45,0.010976
144.65,0.027269
144.85,0.026068
145.05,0.0080605
145.25,-0.013548
145.45,-0.027269
145.65,-0.026754
145.85,-0.012863
146.05,0.008918
146.25,0.022981
146.45,0.026926
146.65,0.009947
146.85,-0.011491
147.05,-0.026239
147.25,-0.025039
147.45,-0.01492
147.65,0.0070315
147.85,0.022295
148.05,0.024868
148.25,0.012348
148.45,-0.009261
148.65,-0.025211
148.85,-0.025896
149.05,-0.013548
149.25,0.0049735
149.45,0.021438
149.65,0.022467
149.85,0.014235
150.05,-0.007203
150.25,-0.02401
150.45,-0.026068
150.65,-0.012691
150.85,0.0032585
151.05,0.020408
151.25,0.023152
151.45,0.013034
151.65,-0.005488
151.85,-0.022467
152.05,-0.026239
152.25,-0.014578
152.45,0.0012005
152.65,0.019208
152.85,0.023495
153.05,0.011662
153.25,-0.003773
153.45,-0.021266
153.65,-0.026582
153.85,-0.015949
154.05,0.005145
154.25,0.017836
154.45,0.02401
154.65,0.013377
154.85,-0.0042875
155.05,-0.020408
155.25,-0.026754
155.45,-0.017322
155.65,0.0029155
155.85,0.016293
156.05,0.02401
156.25,0.01492
156.45,-0.005831
156.65,-0.01938
156.85,-0.026926
157.05,-0.01835
157.25,0.0008575
157.45,0.020751
157.65,0.023838
157.85,0.016121
158.05,-0.0032585
158.25,-0.017836
158.45,-0.027097
158.65,-0.019723
158.85,-0.0008575
159.05,0.019208
159.25,0.023495
159.45,0.017493
159.65,-0.0012005
159.85,-0.022467
160.05,-0.027269
160.25,-0.021094
160.45,-0.002744
160.65,0.017836
160.85,0.029326
161.05,0.018522
161.25,0.0008575
161.45,-0.02058
161.65,-0.026582
161.85,-0.022809
162.05,-0.0049735
162.25,0.016121
162.45,0.028812
162.65,0.022981
162.85,0.002744
163.05,-0.018865
163.25,-0.028983
163.45,-0.02401
163.65,-0.007546
163.85,0.014235
164.05,0.028126
164.25,0.026926
164.45,0.004802
164.65,-0.01715
164.85,-0.031556
165.05,-0.027612
165.25,-0.0090895
165.45,0.012176
165.65,0.027097
165.85,0.027612
166.05,0.012519
166.25,-0.011834
166.45,-0.03087
166.65,-0.031727
166.85,-0.01372
167.05,0.01029
167.25,0.026239
167.45,0.028297
167.65,0.014406
167.85,-0.0066885
168.05,-0.026411
168.25,-0.032413
168.45,-0.019037
168.65,0.0053165
168.85,0.025553
169.05,0.02864
169.25,0.015949
169.45,-0.004802
169.65,-0.022638
169.85,-0.029155
170.05,-0.020923
170.25,-0.0001715
170.45,0.021609
170.65,0.028983
170.85,0.017664
171.05,-0.002744
171.25,-0.021438
171.45,-0.026926
171.65,-0.022467
171.85,-0.0022295
172.05,0.016807
172.25,0.028983
172.45,0.019551
172.65,-0.0005145
172.85,-0.019894
173.05,-0.026926
173.25,-0.024182
173.45,-0.003773
173.65,0.015435
173.85,0.022809
174.05,0.021094
174.25,0.001715
174.45,-0.017664
174.65,-0.026754
174.85,-0.019551
175.05,-0.0060025
175.25,0.013891
175.45,0.022809
175.65,0.022295
175.85,0.0036015
176.05,-0.015949
176.25,-0.026239
176.45,-0.020923
176.65,-0.008232
176.85,0.012176
177.05,0.022981
177.25,0.017322
177.45,0.005145
177.65,-0.014578
177.85,-0.025896
178.05,-0.021781
178.25,-0.007203
178.45,0.01029
178.65,0.022467
178.85,0.018522
179.05,0.007546
179.25,-0.012863
179.45,-0.025211
179.65,-0.022295
179.85,-0.006174
180.05,0.008918
180.25,0.021781
180.45,0.01938
180.65,0.0032585
180.85,-0.011662
181.05,-0.024868
181.25,-0.023152
181.45,-0.008232
181.65,0.0070315
181.85,0.021094
182.05,0.020237
182.25,0.005145
182.45,-0.009947
182.65,-0.023838
182.85,-0.023838
183.05,-0.0097755
183.25,0.011147
183.45,0.020066
183.65,0.021266
183.85,0.00686
184.05,-0.010976
184.25,-0.023495
184.45,-0.024525
184.65,-0.010976
184.85,0.0090895
185.05,0.022295
185.25,0.021781
185.45,0.008575
185.65,-0.011834
185.85,-0.022638
186.05,-0.025211
186.25,-0.012519
186.45,0.0073745
186.65,0.024525
186.85,0.021952
187.05,0.01029
187.25,-0.009947
187.45,-0.02401
187.65,-0.026239
187.85,-0.014406
188.05,0.0053165
188.25,0.023152
188.45,0.025382
188.65,0.011662
188.85,-0.0080605
189.05,-0.026582
189.25,-0.026068
189.45,-0.016464
189.65,0.00343
189.85,0.021781
190.05,0.028469
190.25,0.013548
190.45,-0.0060025
190.65,-0.025211
190.85,-0.028812
191.05,-0.018179
191.25,0.001372
191.45,0.020408
191.65,0.028297
191.85,0.01835
192.05,-0.0042875
192.25,-0.023495
192.45,-0.032413
192.65,-0.019723
192.85,-0.000686
193.05,0.018865
193.25,0.028469
193.45,0.022295
193.65,0.001372
193.85,-0.018693
194.05,-0.032242
194.25,-0.023324
194.45,-0.0053165
194.65,0.01715
194.85,0.028126
195.05,0.023324
195.25,0.006174
195.45,-0.016807
195.65,-0.031899
195.85,-0.027783
196.05,-0.010976
196.25,0.012691
196.45,0.027612
196.65,0.024353
196.85,0.0080605
197.05,-0.012519
197.25,-0.025382
197.45,-0.028812
197.65,-0.012863
197.85,0.007889
198.05,0.026926
198.25,0.025211
198.45,0.010119
198.65,-0.010804
198.85,-0.024353
199.05,-0.026239
199.25,-0.014749
199.45,0.006174
199.65,0.020237
199.85,0.026411
200.05,0.011834
200.25,-0.008575
200.45,-0.023495
200.65,-0.024353
200.85,-0.016293
201.05,0.004116
201.25,0.019208
201.45,0.024182
201.65,0.013377
201.85,-0.0063455
202.05,-0.022295
202.25,-0.025039
202.45,-0.018179
202.65,0.002058
202.85,0.018522
203.05,0.021094
203.25,0.01492
203.45,-0.004459
203.65,-0.021094
203.85,-0.024868
204.05,-0.01372
204.25,0
204.45,0.017322
204.65,0.021438
204.85,0.014235
205.05,-0.0029155
205.25,-0.019894
205.45,-0.024868
205.65,-0.015435
205.85,-0.002058
206.05,0.016121
206.25,0.021609
206.45,0.012176
206.65,-0.0012005
206.85,-0.018865
207.05,-0.024868
207.25,-0.016807
207.45,-0.0001715
207.65,0.014578
207.85,0.021609
208.05,0.01372
208.25,-0.0018865
208.45,-0.017322
208.65,-0.024868
208.85,-0.017664
209.05,0.0005145
209.25,0.013034
209.45,0.021952
209.65,0.01492
209.85,-0.0036015
210.05,-0.016293
210.25,-0.024868
210.45,-0.018522
210.65,-0.0015435
210.85,0.01492
211.05,0.021438
211.25,0.015949
211.45,-0.0012005
211.65,-0.01492
211.85,-0.025039
212.05,-0.019723
212.25,-0.003087
212.45,0.016293
212.65,0.020923
212.85,0.016979
213.05,0.0005145
213.25,-0.016293
213.45,-0.024696
213.65,-0.020923
213.85,-0.0049735
214.05,0.014578
214.25,0.02401
214.45,0.01835
214.65,0.002401
214.85,-0.017836
215.05,-0.024182
215.25,-0.022295
215.45,-0.006517
215.65,0.012863
215.85,0.025896
216.05,0.018865
216.25,0.004116
216.45,-0.015607
216.65,-0.026068
216.85,-0.023324
217.05,-0.008575
217.25,0.011147
217.45,0.025553
217.65,0.025553
217.85,0.005831
218.05,-0.013891
218.25,-0.028983
218.45,-0.023667
218.65,-0.010633
218.85,0.0090895
219.05,0.024525
219.25,0.026239
219.45,0.011319
219.65,-0.012176
219.85,-0.028126
220.05,-0.026926
220.25,-0.012348
220.45,0.007546
220.65,0.023495
220.85,0.026582
221.05,0.015435
221.25,-0.0070315
221.45,-0.026754
221.65,-0.031041
221.85,-0.016807
222.05,0.005488
222.25,0.022295
222.45,0.027269
222.65,0.016979
222.85,-0.002401
223.05,-0.021952
223.25,-0.031213
223.45,-0.021438
223.65,-0.002401
223.85,0.020923
224.05,0.027269
224.25,0.01835
224.45,-0.0001715
224.65,-0.01835
224.85,-0.027955
225.05,-0.022981
225.25,-0.004459
225.45,0.013891
225.65,0.027269
225.85,0.019551
226.05,0.0018865
226.25,-0.016979
226.45,-0.024868
226.65,-0.024353
226.85,-0.006517
227.05,0.012348
227.25,0.024353
227.45,0.021094
227.65,0.0036015
227.85,-0.015435
228.05,-0.024868
228.25,-0.022467
228.45,-0.008232
228.65,0.010804
228.85,0.02058
229.05,0.022124
229.25,0.0053165
229.45,-0.013034
229.65,-0.024182
229.85,-0.020751
230.05,-0.010119
230.25,0.0090895
230.45,0.02058
230.65,0.020408
230.85,0.0070315
231.05,-0.011491
231.25,-0.023495
231.45,-0.021266
231.65,-0.012176
231.85,0.007203
232.05,0.019894
232.25,0.017664
232.45,0.0090895
232.65,-0.01029
232.85,-0.022467
233.05,-0.021781
233.25,-0.007889
233.45,0.005831
233.65,0.019037
233.85,0.018865
234.05,0.0070315
234.25,-0.0090895
234.45,-0.021952
234.65,-0.022467
234.85,-0.009261
235.05,0.0039445
235.25,0.018179
235.45,0.01938
235.65,0.006174
235.85,-0.00686
236.05,-0.021266
236.25,-0.022981
236.45,-0.010804
236.65,0.008232
236.85,0.017664
237.05,0.019894
237.25,0.007889
237.45,-0.0053165
237.65,-0.020751
237.85,-0.022981
238.05,-0.012005
238.25,0.0063455
238.45,0.016464
238.65,0.020237
238.85,0.0097755
239.05,-0.009604
239.25,-0.019551
239.45,-0.023667
239.65,-0.013548
239.85,0.004802
240.05,0.021266
240.25,0.020751
240.45,0.011147
240.65,-0.0077175
240.85,-0.018522
241.05,-0.024182
241.25,-0.014749
241.45,0.0032585
241.65,0.020066
241.85,0.02058
242.05,0.012348
242.25,-0.005488
242.45,-0.020237
242.65,-0.024525
242.85,-0.016464
243.05,0.0012005
243.25,0.019037
243.45,0.026582
243.65,0.013377
243.85,-0.003773
244.05,-0.022124
244.25,-0.024182
244.45,-0.018007
244.65,-0.0005145
244.85,0.017493
245.05,0.026411
245.25,0.01835
245.45,-0.002058
245.65,-0.020408
245.85,-0.026754
246.05,-0.01938
246.25,-0.0025725
246.45,0.015949
246.65,0.026411
246.85,0.022124
247.05,0.002744
247.25,-0.019037
247.45,-0.030013
247.65,-0.022809
247.85,-0.004459
248.05,0.014235
248.25,0.025896
248.45,0.022809
248.65,0.007889
248.85,-0.015092
249.05,-0.02967
249.25,-0.027097
249.45,-0.0090895
249.65,0.013034
249.85,0.025211
250.05,0.024182
250.25,0.009604
250.45,-0.009604
250.65,-0.025039
250.85,-0.027955
251.05,-0.01372
251.25,0.0087465
251.45,0.024696
251.65,0.024868
251.85,0.011319
252.05,-0.007546
252.25,-0.021609
252.45,-0.028812
252.65,-0.015607
252.85,0.0032585
253.05,0.021266
253.25,0.025211
253.45,0.012863
253.65,-0.0056595
253.85,-0.020923
254.05,-0.025553
254.25,-0.017322
254.45,0.001372
254.65,0.016807
254.85,0.025382
255.05,0.014578
255.25,-0.003773
255.45,-0.01938
255.65,-0.023324
255.85,-0.019037
256.05,-0.0001715
256.25,0.015607
256.45,0.022809
256.65,0.015949
256.85,-0.0022295
257.05,-0.018007
257.25,-0.023838
257.45,-0.016807
257.65,-0.002058
257.85,0.014406
258.05,0.020066
258.25,0.01715
258.45,-0.0005145
258.65,-0.016979
258.85,-0.023324
259.05,-0.015607
259.25,-0.004116
259.45,0.013377
259.65,0.020066
259.85,0.012176
260.05,0.0012005
260.25,-0.015778
260.45,-0.022981
260.65,-0.016979
260.85,-0.0056595
261.05,0.011834
261.25,0.019723
261.45,0.01372
261.65,0.002744
261.85,-0.014578
262.05,-0.022981
262.25,-0.017664
262.45,-0.0015435
262.65,0.01029
262.85,0.019723
263.05,0.014749
263.25,0.0012005
263.45,-0.013548
263.65,-0.022809
263.85,-0.01835
264.05,-0.00343
264.25,0.008575
264.45,0.01938
264.65,0.015607
264.85,0.000343
265.05,-0.012005
265.25,-0.022295
265.45,-0.01938
265.65,-0.004802
265.85,0.013548
266.05,0.018693
266.25,0.016807
266.45,0.002058
266.65,-0.013377
266.85,-0.022295
267.05,-0.020408
267.25,-0.006174
267.45,0.011834
267.65,0.018007
267.85,0.017493
268.05,0.0036015
268.25,-0.01492
268.45,-0.021781
268.65,-0.021609
268.85,-0.0080605
269.05,0.010119
269.25,0.023667
269.45,0.017836
269.65,0.005488
269.85,-0.013206
270.05,-0.021266
270.25,-0.022124
270.45,-0.009947
270.65,0.0087465
270.85,0.022809
271.05,0.021952
271.25,0.0070315
271.45,-0.011491
271.65,-0.025896
271.85,-0.022638
272.05,-0.011662
272.25,0.0070315
272.45,0.021952
272.65,0.025382
272.85,0.008575
273.05,-0.0094325
273.25,-0.025039
273.45,-0.025382
273.65,-0.012691
273.85,0.005145
274.05,0.021266
274.25,0.025553
274.45,0.016121
274.65,-0.0077175
274.85,-0.02401
275.05,-0.028983
275.25,-0.014406
275.45,0.0032585
275.65,0.019894
275.85,0.025553
276.05,0.017664
276.25,0
276.45,-0.022638
276.65,-0.029326
276.85,-0.021952
277.05,-0.0008575
277.25,0.018522
277.45,0.025725
277.65,0.018693
277.85,0.0015435
278.05,-0.015435
278.25,-0.029326
278.45,-0.022809
278.65,-0.006517
278.85,0.014235
279.05,0.025382
279.25,0.019723
279.45,0.003773
279.65,-0.014235
279.85,-0.025382
280.05,-0.024182
280.25,-0.0084035
280.45,0.009604
280.65,0.022295
280.85,0.020923
281.05,0.0053165
281.25,-0.012863
281.45,-0.022638
281.65,-0.025382
281.85,-0.0097755
282.05,0.0080605
282.25,0.018522
282.45,0.021781
282.65,0.00686
282.85,-0.010462
283.05,-0.022124
283.25,-0.019723
283.45,-0.011662
283.65,0.0063455
283.85,0.018179
284.05,0.019894
284.25,0.0087465
284.45,-0.0090895
284.65,-0.021266
284.85,-0.02058
285.05,-0.013548
285.25,0.0049735
285.45,0.017493
285.65,0.01715
285.85,0.01029
286.05,-0.007889
286.25,-0.020237
286.45,-0.021094
286.65,-0.011319
286.85,0.0032585
287.05,0.016464
287.25,0.017836
287.45,0.011662
287.65,-0.006174
287.85,-0.019551
288.05,-0.021438
288.25,-0.01029
288.45,0.001372
288.65,0.015949
288.85,0.018179
289.05,0.0073745
289.25,-0.0046305
289.45,-0.018865
289.65,-0.021438
289.85,-0.011662
290.05,0.00343
290.25,0.01492
290.45,0.01835
290.65,0.0087465
